ï»¿X;Y;FID;AÃ±o;IdAccident;Latitud;longitud;ClaseAccid;Fecha;Hora;RegiÃ³n;Comuna;Tipo_Accid;Tipo__CONA;Zona;UbicaciÃ³n;Causa__CON;Causa_Acci;Calle_Uno;Calle_Dos;Intersecci;NÃºmero;Ruta;Ubicaci_1;Calzada;Tipo_Calza;Estado_Cal;CondiciÃ³n;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves
-7886535,969;-3954202,017;5937;2024;1602746;-33,442614;-70,845958;1;2024/04/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;VOLCADURA;VOLCADURA;URBANA;TRAMO DE VIA RECTA;VELOCIDAD IMPRUDENTE;VELOCIDAD NO RAZONABLE NI PRUDENTE;RUTA 68;SERRANO;RUTA 68 - SERRANO;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0
-7867358,404;-3968854,129;5938;2024;1602748;-33,552375;-70,673683;1;2024/04/09 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;EL BOSQUE;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LUIS BARROS BORGONO;GRAN AVDA JOSE MIGUEL CARRERA;GRAN AVDA JOSE MIGUEL CARRERA - LUIS BARROS BORGONO;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;1
-7874490,755;-3956914,089;5939;2024;1602752;-33,462941;-70,737754;1;2024/04/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;TTE CRUZ;LAGUNA SUR;LAGUNA SUR - TTE CRUZ;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7870196,717;-3973334,729;5940;2024;1602753;-33,585912;-70,69918;1;2024/04/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SAN BERNARDO;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;FREIRE;BALMACEDA;BALMACEDA - FREIRE;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7867368,979;-3971532,099;5941;2024;1602758;-33,572421;-70,673778;1;2024/04/09 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;EL BOSQUE;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL PARE;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;CENTRAL;LOS MORROS;CENTRAL - LOS MORROS;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7876661,374;-3963065,472;5942;2024;1602762;-33,509028;-70,757253;1;2024/04/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;CHOQUE LADO/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CARGA SOBRESALE ESTRUCTURA VEHICULO;CHACABUCO;LOS PAJARITOS;CHACABUCO - LOS PAJARITOS;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7880674,33;-3966148,869;5943;2024;1602771;-33,53212;-70,793302;1;2024/03/14 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;ALFREDO SILVA CARVALLO;4 PONIENTE;4 PONIENTE - ALFREDO SILVA CARVALLO;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7876124,369;-3962329,728;5944;2024;1602772;-33,503517;-70,752429;1;2024/03/21 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;PRIMERA TRANSVERSAL;LUIS GANDARILLAS;LUIS GANDARILLAS - PRIMERA TRANSVERSAL;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7866940,177;-3948457,89;5945;2024;1602775;-33,399546;-70,669926;1;2024/04/03 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;CONCHALI;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CANETE;;- CANETE;1805;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7880343,155;-3963022,749;5946;2024;1602777;-33,508708;-70,790327;1;2024/03/21 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SENAL PARE;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;4 PONIENTE;JOSE MANUEL BORGONO;4 PONIENTE - JOSE MANUEL BORGONO;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7879952,312;-3969925,055;5947;2024;1602778;-33,560392;-70,786816;1;2024/03/23 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;PARQUE CENTRAL PONIENTE;;- PARQUE CENTRAL PONIENTE;1040;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7881213,896;-3968459,82;5948;2024;1602781;-33,549423;-70,798149;1;2024/03/23 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE SIN SENALIZACION;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;RENE OLIVARES BECERRA;LOS INQUILINOS;LOS INQUILINOS - RENE OLIVARES BECERRA;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7878685,385;-3965893,134;5949;2024;1602782;-33,530205;-70,775435;1;2024/03/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL PARE;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;3 PONIENTE;PDTE ARTURO ALESSANDRI PALMA;3 PONIENTE - PDTE ARTURO ALESSANDRI PALMA;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7876400,664;-3962636,917;5950;2024;1602785;-33,505818;-70,754911;1;2024/04/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;MAIPU;BAILEN;BAILEN - MAIPU;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7879479,538;-3964306,904;5951;2024;1602786;-33,518326;-70,782569;1;2024/03/26 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;VOLCADURA;VOLCADURA;URBANA;TRAMO DE VIA RECTA;VELOCIDAD IMPRUDENTE;VELOCIDAD NO RAZONABLE NI PRUDENTE;PORTALES;SIGLO XX;PORTALES - SIGLO XX;0;;;BIDIRECCIONAL;CONCRETO;REGULAR;MOJADO;DESPEJADO;0;0;0;1
-7872877,179;-3963204,055;5952;2024;1602787;-33,510066;-70,723259;1;2024/04/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;CAMINO A MELIPILLA;AMERICO VESPUCIO;AMERICO VESPUCIO - CAMINO A MELIPILLA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7876578,997;-3965911,83;5953;2024;1602788;-33,530345;-70,756513;1;2024/04/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;VOLCADURA;VOLCADURA;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LOS PAJARITOS;STA MARTA;LOS PAJARITOS - STA MARTA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7877994,202;-3961767,305;5954;2024;1602790;-33,499304;-70,769226;1;2024/04/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;SAN MARTIN;BLANCO ENCALADA;BLANCO ENCALADA - SAN MARTIN;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7878687,389;-3963582,697;5955;2024;1602793;-33,512902;-70,775453;1;2024/03/29 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;EL OLIMPO;GRECIA;EL OLIMPO - GRECIA;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7879692,158;-3963105,124;5956;2024;1602795;-33,509325;-70,784479;1;2024/04/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL PARE;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LAS NACIONES;JOSE MANUEL BORGONO;JOSE MANUEL BORGONO - LAS NACIONES;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7870115,788;-3965014,598;5957;2024;1602797;-33,523626;-70,698453;1;2024/04/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LO ESPEJO;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;AMERICO VESPUCIO;CENTRAL CARD SILVA HENRIQUEZ;AMERICO VESPUCIO - CENTRAL CARD SILVA HENRIQUEZ;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7872475,984;-3956768,909;5958;2024;1602798;-33,461853;-70,719655;1;2024/04/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;ESTACION CENTRAL;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;GLADYS MARIN;NEPTUNO;GLADYS MARIN - NEPTUNO;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7880343,155;-3963022,749;5959;2024;1602801;-33,508708;-70,790327;1;2024/04/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL PARE;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;JOSE MANUEL BORGONO;4 PONIENTE;4 PONIENTE - JOSE MANUEL BORGONO;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7874936,144;-3958906,22;5960;2024;1602802;-33,477869;-70,741755;1;2024/04/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LOS PAJARITOS;LAS PARCELAS;LAS PARCELAS - LOS PAJARITOS;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7879546,644;-3962584,542;5961;2024;1602803;-33,505426;-70,783172;1;2024/04/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;VOLCADURA;VOLCADURA;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;MAIPU;LAS NACIONES;LAS NACIONES - MAIPU;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7880347,496;-3962895,517;5962;2024;1602804;-33,507755;-70,790366;1;2024/04/03 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;ALCOHOL EN CONDUCTOR;CONDUCCION EN ESTADO DE EBRIEDAD;4 PONIENTE;VICARIA;4 PONIENTE - VICARIA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7879415,418;-3965133,041;5963;2024;1602805;-33,524513;-70,781993;1;2024/04/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;ATROPELLO;ATROPELLO;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;NVA SAN MARTIN;RAMON BARROS LUCO;NVA SAN MARTIN - RAMON BARROS LUCO;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;2
-7868905,522;-3958952,264;5964;2024;1602806;-33,478214;-70,687581;1;2024/04/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;CERRILLOS;COLISION LATERAL;COLISION;RURAL;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;ALC CARLOS VALDOVINOS;AVDA 1;ALC CARLOS VALDOVINOS - AVDA 1;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7884162,415;-3961881,577;5965;2024;1602808;-33,50016;-70,824636;1;2024/04/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL PARE;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LO CURRO NORTE;CAMINO A RINCONADA;CAMINO A RINCONADA - LO CURRO NORTE;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7879550,337;-3963251,051;5966;2024;1602809;-33,510418;-70,783205;1;2024/04/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;JOSE MANUEL BORGONO;PADRE HURTADO;JOSE MANUEL BORGONO - PADRE HURTADO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7879418,646;-3964929,806;5967;2024;1602810;-33,522991;-70,782022;1;2024/04/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;DIEGO BARROS ORTIZ;RAMON BARROS LUCO;DIEGO BARROS ORTIZ - RAMON BARROS LUCO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;1;0;0
-7879112,629;-3963018,477;5968;2024;1602812;-33,508676;-70,779273;1;2024/04/09 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;CAMINO A RINCONADA;3 PONIENTE;3 PONIENTE - CAMINO A RINCONADA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7875581,909;-3964016,895;5969;2024;1602813;-33,516154;-70,747556;1;2024/04/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;CHOQUE LADO/FRENTE;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;SEGUNDA TRANSVERSAL;4 ALAMOS;4 ALAMOS - SEGUNDA TRANSVERSAL;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7878698,107;-3963094,703;5970;2024;1602815;-33,509247;-70,775549;1;2024/03/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;EL OLIMPO;CAMINO A RINCONADA;CAMINO A RINCONADA - EL OLIMPO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7877649,557;-3960784,699;5971;2024;1602817;-33,491943;-70,76613;1;2024/04/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;ING EDUARDO DOMINGUEZ;CAMINO LA FARFANA;CAMINO LA FARFANA - ING EDUARDO DOMINGUEZ;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7876227,339;-3958027,681;5972;2024;1602818;-33,471286;-70,753354;1;2024/04/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;CHOQUE FRONTAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;POEMA VEINTE;;- POEMA VEINTE;5300;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7864641,207;-3949121,011;5973;2024;1602820;-33,404519;-70,649274;1;2024/04/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;RECOLETA;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;EINSTEIN;OBPO DEL POZO;EINSTEIN - OBPO DEL POZO;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7870733,277;-3952314,469;5974;2024;1602834;-33,428464;-70,704;1;2024/04/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;CHOQUE FRENTE/LADO;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;RADAL;MAPOCHO;MAPOCHO - RADAL;0;;;BIDIRECCIONAL;CONCRETO;REGULAR;SECO;DESPEJADO;0;0;1;0
-7859237,759;-3958361,579;5975;2024;1602837;-33,473788;-70,600734;1;2024/03/29 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;RODRIGO DE ARAYA;;- RODRIGO DE ARAYA;3262;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7859106,179;-3960483,834;5976;2024;1602838;-33,489689;-70,599552;1;2024/03/28 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;COLISION PERPENDICULAR;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;MACUL;LUIS VALENZUELA;LUIS VALENZUELA - MACUL;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7859086,03;-3959880,391;5977;2024;1602839;-33,485168;-70,599371;1;2024/03/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;VIRAJES INDEBIDOS;MACUL;STA CRISTINA;MACUL - STA CRISTINA;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7858972,707;-3959805,246;5978;2024;1602843;-33,484605;-70,598353;1;2024/04/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;ATROPELLO;ATROPELLO;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;QUILIN;;- QUILIN;3248;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7857640,324;-3958618,615;5979;2024;1602844;-33,475714;-70,586384;1;2024/04/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;COLISION LATERAL;COLISION;URBANA;ROTONDA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;RODRIGO DE ARAYA;CAP IGNACIO CARRERA PINTO;CAP IGNACIO CARRERA PINTO - RODRIGO DE ARAYA;0;;;UNIDIRECCIONAL;ASFALTO;REGULAR;SECO;DESPEJADO;0;0;0;0
-7871909,256;-3952049,703;5980;2024;1602849;-33,426479;-70,714564;1;2024/04/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;MAPOCHO;SAMUEL IZQUIERDO;MAPOCHO - SAMUEL IZQUIERDO;0;;;BIDIRECCIONAL;CONCRETO;REGULAR;SECO;DESPEJADO;0;0;0;0
-7859089,481;-3959882,259;5981;2024;1602855;-33,485182;-70,599402;1;2024/04/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;ATROPELLO;ATROPELLO;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON;MACUL;QUILIN;MACUL - QUILIN;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;1;0
-7858520,193;-3962136,288;5982;2024;1602859;-33,502068;-70,594288;1;2024/04/03 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;MACUL;EL LIBANO;EL LIBANO - MACUL;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7854110,049;-3952615,789;5983;2024;1602862;-33,430723;-70,554671;1;2024/03/16 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA REINA;COLISION;COLISION;URBANA;ROTONDA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;FRANCISCO BILBAO;ALC MANUEL DE LA LASTRA;ALC MANUEL DE LA LASTRA - FRANCISCO BILBAO;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7859131,337;-3960946,614;5984;2024;1602865;-33,493156;-70,599778;1;2024/04/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MACUL;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;VICTOR DOMINGO SILVA;MACUL;MACUL - VICTOR DOMINGO SILVA;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
